visit_id,store_id,visit_date,daypart,shopper_id,shopper_type,wait_time_min,order_accurate,score_speed,score_service,score_cleanliness,overall_score,adj_score
CK-102093,S099,2026-05-12,morning,P19,professional,6.6,1,74.0,70.0,66.0,71.9,71.9
CK-102094,S101,2026-05-12,midday,P10,professional,2.9,1,75.0,66.0,69.0,70.3,70.3
CK-102095,S102,2026-05-12,morning,P10,professional,4.1,1,80.0,83.0,84.0,83.9,83.9
CK-102096,S104,2026-05-12,evening,P24,professional,1.5,0,74.0,78.0,74.0,80.8,80.8
CK-102097,S108,2026-05-12,evening,P06,professional,3.8,1,86.0,87.0,83.0,84.5,84.5
CK-102098,S112,2026-05-12,morning,P08,professional,3.0,1,78.0,65.0,76.0,74.8,74.8
CK-102099,S002,2026-05-13,evening,P30,professional,3.9,1,84.0,98.0,87.0,90.7,90.7
CK-102100,S009,2026-05-13,morning,P08,professional,5.8,1,65.0,63.0,72.0,70.7,70.7
CK-102101,S022,2026-05-13,evening,P21,professional,3.1,1,74.0,67.0,75.0,74.4,74.4
CK-102102,S027,2026-05-13,evening,P16,professional,8.6,1,74.0,81.0,76.0,77.6,77.6
CK-102103,S035,2026-05-13,midday,P29,professional,6.0,1,80.0,75.0,78.0,76.6,76.6
CK-102104,S038,2026-05-13,midday,P11,professional,2.9,1,92.0,84.0,91.0,90.3,90.3
CK-102105,S059,2026-05-13,evening,P17,professional,5.4,0,68.0,66.0,68.0,70.5,70.5
CK-102106,S062,2026-05-13,evening,P02,professional,7.4,1,64.0,74.0,68.0,66.6,66.6
CK-102107,S078,2026-05-13,morning,P13,professional,3.6,1,77.0,82.0,76.0,79.2,79.2
CK-102108,S083,2026-05-13,midday,P07,professional,3.0,1,84.0,79.0,85.0,81.6,81.6
CK-102109,S084,2026-05-13,morning,P02,professional,5.8,1,78.0,77.0,73.0,77.7,77.7
CK-102110,S106,2026-05-13,midday,P08,professional,4.2,1,89.0,95.0,90.0,91.5,91.5
CK-102111,S109,2026-05-13,midday,P07,professional,3.8,1,66.0,75.0,81.0,75.6,75.6
CK-102112,S116,2026-05-13,evening,P10,professional,15.2,0,80.0,83.0,80.0,81.0,81.0
CK-102113,S005,2026-05-14,morning,P22,professional,3.7,1,89.0,80.0,78.0,78.0,78.0
CK-102114,S007,2026-05-14,evening,P13,professional,9.7,1,74.0,77.0,77.0,70.5,70.5
CK-102115,S014,2026-05-14,evening,P04,professional,3.7,1,74.0,65.0,76.0,68.6,68.6
CK-102116,S019,2026-05-14,midday,P07,professional,2.1,1,84.0,84.0,82.0,83.2,83.2
CK-102117,S025,2026-05-14,evening,P03,professional,4.5,1,53.0,69.0,60.0,59.7,59.7
CK-102118,S028,2026-05-14,midday,P01,professional,4.2,0,70.0,64.0,68.0,70.2,70.2
CK-102119,S056,2026-05-14,morning,P03,professional,4.8,0,91.0,75.0,72.0,77.1,77.1
CK-102120,S060,2026-05-14,evening,P16,professional,3.9,1,75.0,72.0,65.0,74.5,74.5
CK-102121,S074,2026-05-14,evening,P24,professional,10.6,1,85.0,90.0,89.0,84.1,84.1
CK-102122,S089,2026-05-14,evening,P11,professional,5.5,1,83.0,81.0,75.0,81.2,81.2
CK-102123,S094,2026-05-14,midday,P01,professional,5.4,1,97.0,81.0,86.0,83.8,83.8
CK-102124,S109,2026-05-14,midday,P13,professional,5.5,1,74.0,81.0,71.0,71.2,71.2
CK-102125,S110,2026-05-14,evening,P04,professional,5.4,1,65.0,68.0,61.0,63.0,63.0
CK-102126,S120,2026-05-14,morning,P03,professional,2.7,1,73.0,72.0,68.0,71.5,71.5
CK-102127,S001,2026-05-15,midday,P22,professional,1.9,1,67.0,67.0,67.0,68.3,68.3
CK-102128,S006,2026-05-15,midday,P06,professional,4.5,0,75.0,83.0,76.0,76.1,76.1
CK-102129,S026,2026-05-15,morning,P18,professional,4.9,1,86.0,81.0,90.0,84.7,84.7
CK-102130,S032,2026-05-15,evening,P11,professional,12.2,1,84.0,77.0,72.0,70.9,70.9
CK-102131,S033,2026-05-15,midday,P06,professional,5.4,1,78.0,74.0,80.0,81.4,81.4
CK-102132,S040,2026-05-15,evening,P07,professional,12.5,1,75.0,80.0,86.0,78.7,78.7
CK-102133,S044,2026-05-15,morning,P14,professional,6.7,1,76.0,77.0,76.0,79.2,79.2
CK-102134,S045,2026-05-15,morning,P21,professional,2.9,1,74.0,76.0,65.0,72.5,72.5
CK-102135,S054,2026-05-15,midday,P08,professional,4.1,1,74.0,82.0,87.0,79.2,79.2
CK-102136,S057,2026-05-15,morning,P05,professional,5.4,1,86.0,80.0,87.0,80.4,80.4
CK-102137,S058,2026-05-15,morning,P30,professional,1.5,1,79.0,69.0,74.0,74.1,74.1
CK-102138,S059,2026-05-15,midday,P10,professional,3.7,1,79.0,76.0,83.0,77.4,77.4
CK-102139,S070,2026-05-15,midday,P28,professional,1.6,1,87.0,83.0,76.0,77.2,77.2
CK-102140,S098,2026-05-15,midday,P19,professional,6.6,1,72.0,73.0,74.0,75.2,75.2
CK-102141,S099,2026-05-15,midday,P10,professional,3.0,1,72.0,73.0,67.0,68.8,68.8
CK-102142,S112,2026-05-15,midday,P09,professional,3.6,1,63.0,67.0,67.0,71.6,71.6
CK-102143,S115,2026-05-15,evening,P26,professional,5.9,1,65.0,57.0,65.0,68.1,68.1
CK-102144,S118,2026-05-15,evening,P30,professional,4.6,1,82.0,88.0,87.0,87.7,87.7
CK-102145,S120,2026-05-15,morning,P20,professional,2.2,1,78.0,93.0,86.0,88.3,88.3
CK-102146,S001,2026-05-16,morning,P28,professional,4.5,1,65.0,65.0,69.0,69.3,69.3
CK-102147,S012,2026-05-16,evening,P14,professional,4.4,0,71.0,71.0,66.0,73.3,73.3
CK-102148,S013,2026-05-16,midday,P28,professional,5.7,1,95.0,89.0,86.0,88.4,88.4
CK-102149,S020,2026-05-16,midday,P15,professional,4.0,1,79.0,70.0,83.0,76.1,76.1
CK-102150,S021,2026-05-16,morning,P06,professional,5.2,1,79.0,87.0,75.0,77.9,77.9
CK-102151,S030,2026-05-16,morning,P24,professional,4.1,0,64.0,76.0,78.0,71.9,71.9
CK-102152,S039,2026-05-16,midday,P18,professional,2.8,1,65.0,72.0,69.0,73.4,73.4
CK-102153,S053,2026-05-16,midday,P21,professional,4.9,1,74.0,75.0,78.0,73.4,73.4
CK-102154,S057,2026-05-16,midday,P04,professional,12.0,1,91.0,81.0,83.0,84.9,84.9
CK-102155,S078,2026-05-16,morning,P22,professional,2.2,1,68.0,65.0,75.0,72.7,72.7
CK-102156,S079,2026-05-16,morning,P12,professional,11.5,1,75.0,89.0,88.0,84.0,84.0
CK-102157,S103,2026-05-16,midday,P30,professional,1.9,1,88.0,72.0,83.0,83.0,83.0
CK-102158,S113,2026-05-16,morning,P08,professional,6.5,0,72.0,78.0,77.0,76.2,76.2
CK-102159,S118,2026-05-16,morning,P21,professional,3.9,1,65.0,73.0,65.0,71.2,71.2
CK-102160,S004,2026-05-17,evening,P15,professional,4.0,1,73.0,80.0,77.0,75.4,75.4
CK-102161,S010,2026-05-17,morning,P27,professional,4.7,1,78.0,87.0,80.0,85.5,85.5
CK-102162,S011,2026-05-17,evening,P23,professional,4.0,1,88.0,92.0,91.0,84.6,84.6
CK-102163,S032,2026-05-17,midday,P21,professional,5.0,1,72.0,70.0,74.0,72.9,72.9
CK-102164,S033,2026-05-17,evening,P27,professional,8.1,1,72.0,81.0,78.0,75.9,75.9
CK-102165,S034,2026-05-17,morning,P23,professional,2.8,1,84.0,84.0,90.0,85.7,85.7
CK-102166,S040,2026-05-17,midday,P11,professional,3.9,1,88.0,88.0,94.0,91.9,91.9
CK-102167,S054,2026-05-17,morning,P28,professional,2.9,1,75.0,84.0,80.0,79.9,79.9
CK-102168,S065,2026-05-17,evening,P17,professional,12.8,1,76.0,74.0,73.0,76.3,76.3
CK-102169,S072,2026-05-17,midday,P04,professional,4.9,1,82.0,81.0,82.0,75.6,75.6
CK-102170,S080,2026-05-17,evening,P03,professional,6.7,1,79.0,83.0,74.0,71.4,71.4
CK-102171,S082,2026-05-17,morning,P30,professional,4.8,1,83.0,80.0,82.0,82.4,82.4
CK-102172,S092,2026-05-17,morning,P26,professional,2.2,1,80.0,87.0,82.0,80.3,80.3
CK-102173,S094,2026-05-17,midday,P18,professional,2.3,1,86.0,83.0,83.0,83.7,83.7
CK-102174,S103,2026-05-17,midday,P26,professional,2.5,1,78.0,88.0,80.0,81.1,81.1
CK-102175,S120,2026-05-17,midday,P17,professional,6.2,1,67.0,73.0,77.0,72.3,72.3
CK-102176,S004,2026-05-18,midday,P24,professional,4.4,1,78.0,76.0,72.0,75.6,75.6
CK-102177,S014,2026-05-18,morning,P11,professional,4.2,1,71.0,69.0,64.0,67.4,67.4
CK-102178,S027,2026-05-18,morning,P01,professional,4.6,1,81.0,76.0,77.0,77.9,77.9
CK-102179,S031,2026-05-18,midday,P01,professional,2.4,1,85.0,83.0,78.0,81.0,81.0
CK-102180,S048,2026-05-18,morning,P20,professional,4.7,1,82.0,78.0,71.0,75.8,75.8
CK-102181,S056,2026-05-18,evening,P19,professional,7.4,1,58.0,65.0,65.0,67.7,67.7
CK-102182,S075,2026-05-18,morning,P28,professional,3.9,1,81.0,88.0,92.0,84.1,84.1
CK-102183,S079,2026-05-18,evening,P20,professional,6.1,1,91.0,85.0,97.0,90.2,90.2
CK-102184,S090,2026-05-18,evening,P18,professional,12.0,0,88.0,78.0,80.0,81.7,81.7
CK-102185,S097,2026-05-18,midday,P05,professional,3.8,1,89.0,92.0,88.0,86.9,86.9
CK-102186,S102,2026-05-18,morning,P04,professional,3.6,1,80.0,89.0,91.0,83.3,83.3
CK-102187,S105,2026-05-18,morning,P30,professional,2.1,1,96.0,87.0,96.0,91.6,91.6
CK-102188,S110,2026-05-18,morning,P16,professional,6.1,1,76.0,71.0,77.0,71.1,71.1
CK-102189,S113,2026-05-18,evening,P14,professional,5.7,1,71.0,58.0,69.0,70.1,70.1
CK-102190,S119,2026-05-18,midday,P08,professional,10.8,1,87.0,80.0,80.0,80.1,80.1
CK-102191,S009,2026-05-19,midday,P16,professional,3.4,1,83.0,92.0,84.0,84.7,84.7
CK-102192,S010,2026-05-19,evening,P15,professional,7.0,1,83.0,82.0,73.0,76.4,76.4
CK-102193,S024,2026-05-19,morning,P28,professional,6.5,1,88.0,73.0,80.0,81.2,81.2
CK-102194,S028,2026-05-19,midday,P03,professional,4.3,1,78.0,81.0,81.0,81.2,81.2
CK-102195,S029,2026-05-19,evening,P23,professional,13.6,1,68.0,73.0,72.0,70.0,70.0
CK-102196,S036,2026-05-19,midday,P14,professional,4.2,0,96.0,95.0,91.0,89.8,89.8
CK-102197,S037,2026-05-19,evening,P23,professional,4.7,1,83.0,77.0,92.0,82.2,82.2
CK-102198,S041,2026-05-19,morning,P29,professional,4.4,1,71.0,69.0,76.0,69.7,69.7
CK-102199,S047,2026-05-19,evening,P16,professional,2.6,1,78.0,76.0,90.0,77.3,77.3
CK-102200,S049,2026-05-19,morning,P24,professional,4.4,1,84.0,82.0,80.0,79.3,79.3
CK-102201,S058,2026-05-19,evening,P14,professional,5.0,1,96.0,84.0,87.0,84.0,84.0
CK-102202,S062,2026-05-19,evening,P10,professional,6.2,1,81.0,76.0,91.0,79.3,79.3
CK-102203,S070,2026-05-19,morning,P09,professional,10.0,1,85.0,82.0,92.0,86.2,86.2
CK-102204,S071,2026-05-19,midday,P13,professional,3.2,1,65.0,70.0,69.0,70.3,70.3
CK-102205,S081,2026-05-19,morning,P15,professional,5.9,1,82.0,84.0,85.0,86.7,86.7
CK-102206,S098,2026-05-19,morning,P24,professional,3.4,1,65.0,76.0,80.0,80.6,80.6
CK-102207,S101,2026-05-19,morning,P24,professional,2.7,1,80.0,82.0,80.0,77.7,77.7
CK-102208,S013,2026-05-20,morning,P27,professional,2.8,1,80.0,89.0,80.0,81.5,81.5
CK-102209,S015,2026-05-20,midday,P04,professional,2.5,1,83.0,84.0,85.0,83.0,83.0
CK-102210,S021,2026-05-20,morning,P18,professional,6.1,1,80.0,90.0,80.0,81.0,81.0
CK-102211,S028,2026-05-20,morning,P10,professional,2.6,1,76.0,77.0,72.0,79.3,79.3
CK-102212,S043,2026-05-20,midday,P22,professional,8.4,1,79.0,73.0,81.0,79.9,79.9
CK-102213,S077,2026-05-20,evening,P10,professional,5.1,1,72.0,77.0,79.0,77.1,77.1
CK-102214,S086,2026-05-20,midday,P08,professional,3.6,1,63.0,68.0,65.0,69.0,69.0
CK-102215,S096,2026-05-20,morning,P03,professional,5.9,1,91.0,100.0,90.0,88.1,88.1
CK-102216,S103,2026-05-20,morning,P27,professional,3.3,1,90.0,84.0,91.0,93.8,93.8
CK-102217,S105,2026-05-20,midday,P19,professional,3.1,1,83.0,71.0,76.0,77.4,77.4
CK-102218,S106,2026-05-20,morning,P21,professional,6.8,1,87.0,91.0,100.0,91.7,91.7
CK-102219,S111,2026-05-20,morning,P02,professional,2.4,1,74.0,73.0,73.0,74.9,74.9
CK-102220,S003,2026-05-21,midday,P01,professional,6.9,1,76.0,73.0,75.0,80.1,80.1
CK-102221,S010,2026-05-21,midday,P28,professional,6.0,1,61.0,63.0,65.0,65.6,65.6
CK-102222,S026,2026-05-21,evening,P22,professional,7.2,0,63.0,67.0,66.0,65.2,65.2
CK-102223,S038,2026-05-21,evening,P08,professional,4.9,1,76.0,72.0,72.0,71.2,71.2
CK-102224,S063,2026-05-21,midday,P04,professional,5.5,1,74.0,87.0,88.0,83.9,83.9
CK-102225,S064,2026-05-21,evening,P10,professional,8.2,1,74.0,73.0,80.0,73.5,73.5
CK-102226,S067,2026-05-21,midday,P14,professional,3.4,1,62.0,77.0,57.0,68.0,68.0
CK-102227,S068,2026-05-21,morning,P04,professional,1.7,1,75.0,69.0,78.0,75.9,75.9
CK-102228,S072,2026-05-21,morning,P02,professional,4.7,1,75.0,79.0,71.0,75.3,75.3
CK-102229,S074,2026-05-21,midday,P19,professional,5.1,1,87.0,83.0,85.0,83.6,83.6
CK-102230,S075,2026-05-21,midday,P20,professional,5.4,1,94.0,95.0,91.0,89.3,89.3
CK-102231,S086,2026-05-21,evening,P24,professional,11.9,1,70.0,84.0,71.0,73.3,73.3
CK-102232,S090,2026-05-21,midday,P07,professional,2.2,1,77.0,68.0,80.0,78.5,78.5
CK-102233,S094,2026-05-21,evening,P02,professional,12.9,1,70.0,75.0,81.0,79.5,79.5
CK-102234,S110,2026-05-21,midday,P24,professional,2.4,1,74.0,70.0,69.0,73.3,73.3
CK-102235,S113,2026-05-21,midday,P19,professional,4.2,1,81.0,83.0,88.0,81.0,81.0
CK-102236,S114,2026-05-21,morning,P16,professional,3.9,1,74.0,82.0,81.0,79.8,79.8
CK-102237,S116,2026-05-21,midday,P23,professional,4.3,1,77.0,76.0,75.0,76.2,76.2
CK-102238,S002,2026-05-22,evening,P10,professional,8.5,1,81.0,85.0,85.0,85.7,85.7
CK-102239,S015,2026-05-22,evening,P15,professional,17.2,1,70.0,69.0,64.0,68.2,68.2
CK-102240,S027,2026-05-22,morning,P22,professional,8.7,1,85.0,91.0,85.0,84.5,84.5
CK-102241,S036,2026-05-22,evening,P01,professional,7.3,1,67.0,60.0,64.0,65.7,65.7
CK-102242,S041,2026-05-22,evening,P18,professional,5.3,1,72.0,79.0,73.0,76.6,76.6
CK-102243,S047,2026-05-22,morning,P06,professional,5.1,1,70.0,80.0,75.0,71.3,71.3
CK-102244,S066,2026-05-22,evening,P10,professional,3.9,1,76.0,70.0,77.0,66.9,66.9
CK-102245,S077,2026-05-22,evening,P19,professional,4.8,1,75.0,69.0,81.0,76.9,76.9
CK-102246,S084,2026-05-22,morning,P20,professional,2.2,1,83.0,84.0,81.0,84.4,84.4
CK-102247,S090,2026-05-22,morning,P23,professional,4.0,1,73.0,67.0,66.0,71.0,71.0
CK-102248,S097,2026-05-22,evening,P26,professional,4.2,1,77.0,83.0,83.0,78.9,78.9
CK-102249,S102,2026-05-22,evening,P27,professional,4.2,1,79.0,79.0,72.0,79.1,79.1
CK-102250,S001,2026-05-23,evening,P19,professional,9.6,1,76.0,58.0,74.0,73.8,73.8
CK-102251,S009,2026-05-23,evening,P07,professional,5.9,1,79.0,83.0,78.0,79.3,79.3
CK-102252,S017,2026-05-23,midday,P25,professional,2.7,1,64.0,72.0,72.0,69.1,69.1
CK-102253,S036,2026-05-23,morning,P21,professional,4.0,0,69.0,76.0,74.0,73.3,73.3
CK-102254,S037,2026-05-23,midday,P11,professional,3.9,1,72.0,78.0,75.0,76.6,76.6
CK-102255,S055,2026-05-23,evening,P25,professional,4.3,1,81.0,84.0,84.0,82.5,82.5
CK-102256,S071,2026-05-23,evening,P22,professional,6.3,1,69.0,79.0,76.0,72.4,72.4
CK-102257,S084,2026-05-23,evening,P04,professional,6.6,0,71.0,61.0,69.0,66.4,66.4
CK-102258,S088,2026-05-23,midday,P17,professional,2.2,1,71.0,83.0,81.0,79.0,79.0
CK-102259,S120,2026-05-23,evening,P13,professional,5.1,1,76.0,73.0,70.0,75.5,75.5
CK-102260,S007,2026-05-24,midday,P22,professional,8.2,1,79.0,83.0,86.0,81.5,81.5
CK-102261,S011,2026-05-24,midday,P29,professional,3.3,1,75.0,72.0,81.0,80.5,80.5
CK-102262,S015,2026-05-24,morning,P14,professional,5.4,1,77.0,62.0,71.0,72.7,72.7
CK-102263,S020,2026-05-24,evening,P07,professional,5.0,1,75.0,82.0,74.0,74.6,74.6
CK-102264,S022,2026-05-24,midday,P22,professional,5.6,1,76.0,80.0,74.0,82.1,82.1
CK-102265,S025,2026-05-24,morning,P16,professional,4.2,1,76.0,68.0,75.0,76.6,76.6
CK-102266,S029,2026-05-24,evening,P19,professional,3.8,1,68.0,73.0,66.0,66.2,66.2
CK-102267,S030,2026-05-24,morning,P11,professional,7.4,1,74.0,76.0,83.0,85.4,85.4
CK-102268,S044,2026-05-24,evening,P22,professional,2.7,1,90.0,77.0,89.0,83.7,83.7
CK-102269,S045,2026-05-24,midday,P23,professional,3.1,1,79.0,78.0,77.0,78.1,78.1
CK-102270,S046,2026-05-24,morning,P09,professional,3.8,1,72.0,72.0,72.0,70.2,70.2
CK-102271,S049,2026-05-24,evening,P28,professional,5.0,1,89.0,78.0,78.0,78.6,78.6
CK-102272,S052,2026-05-24,midday,P30,professional,5.8,1,87.0,87.0,82.0,83.6,83.6
CK-102273,S053,2026-05-24,evening,P13,professional,8.5,1,73.0,75.0,72.0,71.6,71.6
CK-102274,S057,2026-05-24,evening,P18,professional,4.0,1,83.0,89.0,93.0,87.4,87.4
CK-102275,S062,2026-05-24,morning,P16,professional,4.8,1,77.0,70.0,74.0,76.1,76.1
CK-102276,S068,2026-05-24,evening,P10,professional,9.3,1,87.0,82.0,76.0,81.9,81.9
CK-102277,S070,2026-05-24,midday,P13,professional,5.8,1,87.0,87.0,82.0,82.5,82.5
CK-102278,S071,2026-05-24,evening,P12,professional,13.2,1,72.0,72.0,76.0,76.0,76.0
CK-102279,S075,2026-05-24,morning,P30,professional,3.6,1,86.0,72.0,80.0,77.0,77.0
CK-102280,S076,2026-05-24,midday,P09,professional,2.2,1,87.0,82.0,74.0,83.4,83.4
CK-102281,S008,2026-05-25,morning,P28,professional,8.2,1,79.0,84.0,81.0,84.5,84.5
CK-102282,S011,2026-05-25,morning,P02,professional,8.1,0,71.0,67.0,70.0,70.4,70.4
CK-102283,S024,2026-05-25,morning,P23,professional,6.1,1,93.0,93.0,84.0,88.7,88.7
CK-102284,S034,2026-05-25,evening,P05,professional,3.3,1,81.0,82.0,84.0,77.9,77.9
CK-102285,S038,2026-05-25,morning,P09,professional,6.8,1,84.0,94.0,84.0,88.9,88.9
CK-102286,S042,2026-05-25,morning,P10,professional,2.2,1,81.0,81.0,81.0,82.1,82.1
CK-102287,S043,2026-05-25,evening,P14,professional,3.5,1,97.0,95.0,91.0,89.2,89.2
CK-102288,S050,2026-05-25,midday,P07,professional,5.3,1,85.0,82.0,83.0,86.4,86.4
CK-102289,S060,2026-05-25,morning,P22,professional,9.8,1,75.0,70.0,80.0,76.5,76.5
CK-102290,S065,2026-05-25,evening,P19,professional,7.3,1,85.0,77.0,81.0,79.6,79.6
CK-102291,S069,2026-05-25,morning,P18,professional,2.2,1,85.0,87.0,86.0,86.1,86.1
CK-102292,S092,2026-05-25,evening,P17,professional,5.6,1,84.0,90.0,82.0,87.9,87.9
CK-102293,S094,2026-05-25,morning,P25,professional,4.4,1,79.0,73.0,79.0,76.7,76.7
CK-102294,S096,2026-05-25,morning,P16,professional,2.8,1,77.0,71.0,73.0,75.1,75.1
CK-102295,S100,2026-05-25,midday,P12,professional,3.4,1,84.0,84.0,76.0,82.4,82.4
CK-102296,S104,2026-05-25,morning,P25,professional,2.1,1,86.0,92.0,94.0,91.5,91.5
CK-102297,S108,2026-05-25,morning,P16,professional,2.7,1,90.0,83.0,85.0,82.6,82.6
CK-102298,S110,2026-05-25,evening,P16,professional,6.4,1,61.0,71.0,58.0,61.2,61.2
CK-102299,S115,2026-05-25,midday,P23,professional,8.3,1,62.0,65.0,71.0,67.0,67.0
CK-102300,S006,2026-05-26,evening,P14,professional,6.5,1,70.0,72.0,78.0,73.9,73.9
CK-102301,S007,2026-05-26,morning,P04,professional,4.5,1,82.0,83.0,88.0,85.7,85.7
CK-102302,S024,2026-05-26,midday,P24,professional,4.3,1,75.0,70.0,70.0,71.6,71.6
CK-102303,S029,2026-05-26,morning,P10,professional,6.1,1,81.0,72.0,71.0,74.4,74.4
CK-102304,S046,2026-05-26,midday,P10,professional,9.7,1,84.0,81.0,80.0,80.0,80.0
CK-102305,S054,2026-05-26,evening,P09,professional,3.0,1,66.0,74.0,68.0,69.8,69.8
CK-102306,S061,2026-05-26,midday,P14,professional,10.3,1,78.0,89.0,90.0,88.8,88.8
CK-102307,S064,2026-05-26,midday,P11,professional,7.0,1,82.0,92.0,93.0,86.2,86.2
CK-102308,S066,2026-05-26,morning,P26,professional,3.1,0,77.0,62.0,75.0,71.0,71.0
CK-102309,S076,2026-05-26,morning,P13,professional,6.0,1,79.0,83.0,78.0,83.0,83.0
CK-102310,S083,2026-05-26,morning,P09,professional,4.0,1,81.0,83.0,88.0,86.9,86.9
CK-102311,S086,2026-05-26,morning,P03,professional,8.0,1,66.0,75.0,68.0,68.8,68.8
CK-102312,S092,2026-05-26,midday,P20,professional,2.8,1,78.0,83.0,77.0,76.2,76.2
CK-102313,S104,2026-05-26,midday,P21,professional,10.7,1,92.0,90.0,86.0,87.6,87.6
CK-102314,S108,2026-05-26,midday,P25,professional,2.5,1,83.0,84.0,85.0,86.1,86.1
CK-102315,S112,2026-05-26,midday,P16,professional,1.9,1,85.0,89.0,85.0,81.9,81.9
CK-102316,S006,2026-05-27,morning,P04,professional,9.5,1,87.0,86.0,85.0,87.6,87.6
CK-102317,S023,2026-05-27,evening,P16,professional,9.8,1,71.0,60.0,74.0,66.9,66.9
CK-102318,S026,2026-05-27,evening,P17,professional,7.5,1,71.0,68.0,64.0,65.8,65.8
CK-102319,S034,2026-05-27,midday,P15,professional,6.0,1,87.0,84.0,85.0,82.9,82.9
CK-102320,S040,2026-05-27,morning,P13,professional,5.2,1,78.0,92.0,87.0,84.8,84.8
CK-102321,S051,2026-05-27,morning,P02,professional,2.0,1,86.0,89.0,88.0,83.9,83.9
CK-102322,S067,2026-05-27,morning,P16,professional,1.6,1,88.0,83.0,76.0,83.0,83.0
CK-102323,S073,2026-05-27,morning,P20,professional,6.5,1,77.0,72.0,79.0,82.6,82.6
CK-102324,S078,2026-05-27,evening,P01,professional,8.4,1,83.0,82.0,79.0,80.5,80.5
CK-102325,S079,2026-05-27,midday,P18,professional,5.4,0,63.0,64.0,69.0,70.2,70.2
CK-102326,S093,2026-05-27,morning,P15,professional,1.7,1,69.0,67.0,70.0,69.5,69.5
CK-102327,S107,2026-05-27,evening,P12,professional,4.9,1,73.0,78.0,79.0,75.4,75.4
CK-102328,S006,2026-05-28,morning,P02,professional,2.7,1,81.0,80.0,77.0,81.5,81.5
CK-102329,S010,2026-05-28,midday,P13,professional,4.5,1,89.0,91.0,87.0,88.2,88.2
CK-102330,S034,2026-05-28,midday,P28,professional,3.6,1,73.0,78.0,78.0,79.1,79.1
CK-102331,S055,2026-05-28,morning,P17,professional,4.0,1,93.0,93.0,93.0,93.0,93.0
CK-102332,S058,2026-05-28,midday,P01,professional,4.1,1,78.0,82.0,78.0,79.4,79.4
CK-102333,S072,2026-05-28,morning,P10,professional,8.2,1,93.0,84.0,89.0,83.5,83.5
CK-102334,S073,2026-05-28,midday,P22,professional,5.9,1,77.0,74.0,80.0,78.9,78.9
CK-102335,S076,2026-05-28,midday,P13,professional,3.5,1,90.0,100.0,92.0,96.0,96.0
CK-102336,S080,2026-05-28,evening,P08,professional,4.1,1,74.0,74.0,73.0,76.1,76.1
CK-102337,S091,2026-05-28,morning,P07,professional,4.2,1,83.0,84.0,78.0,80.3,80.3
CK-102338,S095,2026-05-28,midday,P11,professional,6.8,1,81.0,75.0,74.0,74.3,74.3
CK-102339,S096,2026-05-28,midday,P11,professional,2.7,1,87.0,82.0,73.0,80.7,80.7
CK-102340,S111,2026-05-28,evening,P11,professional,2.5,1,66.0,68.0,74.0,72.8,72.8
CK-102341,S117,2026-05-28,midday,P19,professional,2.7,1,91.0,86.0,92.0,87.9,87.9
CK-102342,S119,2026-05-28,evening,P15,professional,6.3,1,78.0,82.0,77.0,76.1,76.1
CK-102343,S005,2026-05-29,evening,P04,professional,6.8,1,81.0,83.0,87.0,81.3,81.3
CK-102344,S013,2026-05-29,midday,P13,professional,4.0,1,88.0,82.0,85.0,86.6,86.6
CK-102345,S016,2026-05-29,morning,P01,professional,3.3,0,61.0,63.0,69.0,64.6,64.6
CK-102346,S019,2026-05-29,morning,P12,professional,8.5,1,79.0,72.0,73.0,76.8,76.8
CK-102347,S044,2026-05-29,midday,P17,professional,3.9,1,66.0,76.0,83.0,79.3,79.3
CK-102348,S051,2026-05-29,morning,P20,professional,2.6,1,93.0,90.0,88.0,92.2,92.2
CK-102349,S065,2026-05-29,midday,P29,professional,4.0,1,71.0,69.0,75.0,71.8,71.8
CK-102350,S067,2026-05-29,midday,P18,professional,8.5,1,92.0,93.0,95.0,93.3,93.3
CK-102351,S068,2026-05-29,midday,P02,professional,6.9,1,76.0,62.0,71.0,72.1,72.1
CK-102352,S069,2026-05-29,morning,P15,professional,5.5,1,87.0,82.0,79.0,80.1,80.1
CK-102353,S077,2026-05-29,midday,P26,professional,10.1,0,81.0,84.0,84.0,81.0,81.0
CK-102354,S081,2026-05-29,evening,P08,professional,5.3,1,88.0,87.0,80.0,79.4,79.4
CK-102355,S090,2026-05-29,morning,P07,professional,3.7,1,78.0,78.0,73.0,77.3,77.3
CK-102356,S003,2026-05-30,evening,P22,professional,3.2,1,69.0,70.0,66.0,65.7,65.7
CK-102357,S008,2026-05-30,midday,P03,professional,4.7,1,93.0,83.0,95.0,91.7,91.7
CK-102358,S015,2026-05-30,morning,P17,professional,2.3,1,74.0,77.0,80.0,74.4,74.4
CK-102359,S021,2026-05-30,midday,P23,professional,2.4,1,83.0,72.0,85.0,80.4,80.4
CK-102360,S022,2026-05-30,midday,P03,professional,4.8,1,74.0,78.0,77.0,75.9,75.9
CK-102361,S047,2026-05-30,midday,P24,professional,4.8,1,86.0,85.0,85.0,83.5,83.5
CK-102362,S056,2026-05-30,evening,P22,professional,5.5,1,75.0,76.0,73.0,70.9,70.9
CK-102363,S066,2026-05-30,morning,P04,professional,4.6,1,89.0,80.0,91.0,86.3,86.3
CK-102364,S068,2026-05-30,evening,P18,professional,3.9,1,56.0,55.0,64.0,60.8,60.8
CK-102365,S078,2026-05-30,midday,P10,professional,2.5,1,69.0,82.0,67.0,70.7,70.7
